name,program_number,model_type,lat,lon,address,phone,contract_type,summer_session
YELED V'YALDA ERLY CH CTR. INC,1602541,null,40.641737,-73.9860209,"1257-1263 38TH STREET  BROOKLYN, NY 11218",(718) 514-8600,PP,
THE QUEST SCHOOL,1602542,null,40.682087,-73.9595306,"1057 FULTON STREET.  3FL BROOKLYN, NY 11238",(347) 480-8282,PP,open during summer only
BATTALION CHRISTIAN ACADEMY,1602543,null,40.5943133,-73.7960481,"454 BEACH 67TH STREET ARVERNE, NY 11692",(718) 634-7172,PP,open during summer only
SWEET HOME DAY CARE CTR ASP,1602544,null,40.634608,-73.9730733,"550 OCEAN PARKWAY BROOKLYN, NY 11218",(718) 871-4301,PP,open during summer only
"IMMANUEL GENIUS, INC",1602545,null,40.7499754,-73.8037499,"163-15 OAK AVENUE FLUSHING, NY 11358",(718) 460-9991,PP,
"I BEAR DAY CARE CENTERE, INC",1602546,null,40.7680619,-73.8102374,"33-15 154TH STREET LINDEN HILL, NY 11354",(718) 939-3870,PP,open during summer only
NIA ADVANTAGE ASP @PS 204,1602547,null,40.6136795,-74.0063557,"8101 15TH AVENUE BROOKLYN, NY 11228",(718) 236-5266,PP,
"LITTLE CHILDREN'S PLACE,INC",1602548,null,40.691088,-73.72072,"786 ELMONT ROAD ELMONT, NY 11003",,PP,
MHTTN YTH RECREATION&RSRCS INC,1602549,null,40.7653683,-73.9596962,"317 E. 67TH STREET.  NEW YORK, NY 10065",(212) 766-1104,PP,
PAT KAM SCHOOL & ERLY CHILHOOD,1602550,null,40.6929399,-73.6017016,"705 NASSAU ROAD UNIONDALE, NY 11553",(516) 486-7887,PP,
"MISS DAWNS CHILD CARE, INC",1602552,null,40.8284557,-73.4054403,"121  EAST JERICHO TURNPIK HUNTINGTON STATION, NY 11746",(631) 385-3296,PP,
GREEN STAR AT WALLACE DAYCARE,1602555,null,40.8522717,-73.8648807,"2060-2064 WALLACE AVENUE BRONX, NY 10462",(917) 497-2200,PP,open during summer only
3490 READY SET LEARN,1602556,null,40.830343,-73.905818,"3490 THIRD AVENUE BRONX, NY 10456",(718) 517-8787,PP,
NORTH SIDE SCHOOL,1602557,null,40.6213078,-74.037973,"85-27 91ST STREET 1&2 WOODHAVEN, NY 11421",(718) 229-5050,PP,open during summer only
SHEMTOV KINDER,1602558,null,40.625909,-73.99168,"1565 59 STREET BROOKLYN, NY 11219",(718) 633-7529,PP,open during summer only
SWEET HOME DAY CARE CENTER,1602560,null,40.6313925,-73.9773535,"927 MCDONALD AVENUE BROOKLYN, NY 11218",(718) 871-4301,PP,
OHOLEI YOSEF YITZCHOK LUBAVITC,1602561,null,40.668764,-73.939175,"876-878 EASTERN PARKWAY BROOKLYN, NY 11213",(646) 450-4770,PP,
BEDFORD STUYVESANT EARLY CHILD,1602563,null,40.678989,-73.920419,"1903 FULTON STREET BROOKLYN, NY 11233",(718) 775-0278,PP,
EFFIE B'S EARLY CHILDHOOD DC ,1602564,null,40.6691689,-73.929556,"1171 EASTERN PARKWAY BROOKLYN, NY 11213",(718) 735-5500,PP,
HELPING HANDS DAY CARE III,1602567,null,40.716192,-73.7453205,"212-47 JAMAICA AVENUE QUEENS VILLAGE, NY 11428",(718) 776-7690,PP,
LITTLE HARVARD AT WASHINGTONVI,1602569,null,41.4268646,-74.1579452,"83  EAST MAIN STREET WASHINGTONVILLE, NY 10992",(845) 497-3212,PP,
SHEMTOV KINDER ,1602571,null,40.633192,-73.990049,"4917 14TH AVENUE BROOKLYN, NY 11219",(718) 633-7529,PP,open during summer only
BRIGHT FUTURES EARLY CHILDHOOD,1602573,null,40.861314,-73.865532,"3537 HOLLAND AVE. 1FL BRONX, NY 10467",(718) 325-5892,PP,open during summer only
NIA COMMUNITY SERVICES NETWORK,1602575,null,40.6180317,-74.0286173,"9115 5TH AVENUE BROOKLYN, NY 11209",(718) 236-5266,PP,
LITTLE SCHOLARS II,1602576,null,40.5794686,-73.9701436,"448  NEPTUNE AVENUE BROOKLYN, NY 11224",(718) 743-9009,PP,
ACADEMY OF LITTLE LEADERS ,1602577,null,40.6635102,-73.7687017,"145-88 GUY R BREWER BLVD JAMAICA, NY 11434",(718) 949-4742,PP,
BROOKLYN STAR DAYCARE,1602579,null,40.598184,-73.948892,"2175 EAST 22ND STREET BROOKLYN, NY 11229",(718) 934-0075,PP,
"UNITY NEIGHBORHOOD CENTER, INC",1602580,null,40.871031,-73.8466739,"1339 EAST GUNHILL RD BRONX, NY 10469",(718) 994-8400,PP,open during summer only
ALL MY CHILDREND DAYCARE&NURSE,1602581,null,40.7188603,-73.98313,"110 RIDGE STREET NEW YORK, NY 10002",(212) 466-6262,PP,
"YESHIVATH KEHILATH YAKOV, INC",1602583,null,40.7059027,-73.9620195,"212-220 WILSON STREET, 2ND BROOKLYN, NY 11211",(718) 963-1212,PP,open during summer only
MOSDOTH BERESHITH,1602584,null,40.619923,-73.957188,"1257 EAST 18TH STREET BROOKLYN, NY 11230",(718) 874-9405,PP,
YESHIVA CHAIM V'SHULOM,1602585,null,34.0403603,-114.4164421,"5202 13TH AVENUE      #1 BROOKLYN, NY 11219",(718) 436-6868,PP,
NY CENTER ASP @ PS48,1602586,null,40.6028354,-74.0919815,"1050 TARGEE STREET STATEN ISLAND, NY 10304",(646) 457-5438,PP,
NY CENTER ASP @ PS9,1602587,null,40.60259,-74.090333,"1055 TARGEE STREET STATEN ISLAND, NY 10304",(646) 457-5438,PP,
HAPPY SCHOLARS INC.,1602589,null,40.6133,-74.000992,"7806-08 NEW UTRECHT AVENUE BROOKLYN, NY 11214",(718) 256-0050,PP,
MS TAYLORS HOUSE LLC,1602590,null,40.6598619,-73.929955,"83  EAST 51 STREET BROOKLYN, NY 11203",(718) 484-8506,PP,open during summer only
LITTLE BRILLIANT MINDS,1602591,null,40.619754,-73.982872,"5916 20TH AVENUE BROOKLYN, NY 11204",(718) 234-6463,PP,
THE GUIDANCE CTR OF WESTCHESTE,1602593,null,40.9111386,-73.7806065,"32 LECOUNT PLACE NEW ROCHELLE, NY 10801",(914) 712-6597,PP,
THE LEARNING CURVE PRE-SCHOOL,1602594,null,40.678456,-73.748445,"220-28 MERRICK BLVD SPRINGFLD GARDENS, NY 11413",(718) 528-2020,PP,
"ISLAND KIDS, INC",1602595,null,40.7610371,-73.9493281,"536 MAIN STREET NEW YORK, NY 10044",(347) 523-1882,PP,open during summer only
MAMA TINGO ECEC,1602596,GC,40.8453853,-73.933335,"2340-46 AMSTERDAM AVENUE  NEW YORK, NY 10033",(845) 476-0610,FF,open during summer only
"WONDER YEARS DAYCARE, INC",1602597,null,40.6387111,-73.9193063,"1564 RALPH AVENUE BROOKLYN, NY 11236",(917) 966-9090,PP,
NEW KIDDIE CASTLE CORP,1602598,null,40.627814,-73.9419549,"1731 FLATBUSH AVENUE BROOKLYN, NY 11210",(718) 677-0303,PP,
"BRIGHTSIDE ACADEMY, INC",1602599,null,40.839282,-73.917905,"1362 JEROME AVENUE BRONX, NY 10452",(718) 590-4615,PP,
PEACE OF MIND CC AND PRESCH.,1602600,null,41.068615,-75.045234,"5803 MILFORD ROAD E STROUDSBURG, PA 18302",(570) 588-7215,PP,
VERY IMPORTANT PEOPLE II DCC,1602602,null,40.675584,-73.8432692,"132-45 CROSSBAY BLVD 1,  OZONE PARK, NY 11417",,PP,open during summer only
GIFTED KIDDIES INC,1602603,null,40.681733,-73.79209,"116-33 SUTPHIN BLVD JAMAICA, NY 11434",(718) 734-4895,PP,open during summer only
HAPPILY EVER AFTER DAY CARE,1602604,null,40.7009047,-73.8931793,"62-02 MYRTLE AVENUE RIDGEWOOD, NY 11385",,PP,open during summer only
YOUNG GARDEN DAYCARE CTR. LLC,1602607,null,40.707643,-73.950034,"11 MESEROLE STREET BROOKLYN, NY 11206",(917) 776-2135,PP,open during summer only
VIP IV DAY CARE CENTER,1602608,null,40.5868283,-73.8138791,"90-01 ROCKAWAY BEACH BLVD FAR ROCKAWAY, NY 11693",(718) 634-5678,PP,open during summer only
ONE OF A KIND CHILD CARE,1602609,null,40.523249,-74.21578,"6318 AMBOY ROAD STATEN ISLAND, NY 10309",(718) 317-7070,PP,
"KINGS DAYCARE CENTER, LLC",1602610,null,40.7199836,-73.9915345,"38 DELANCEY ST  2FL NEW YORK, NY 10002",(718) 757-0082,PP,open during summer only
SHOLOM SHOLOM INC,1602611,null,40.707654,-73.830456,"84-15 BEVERLY ROAD KEW GARDENS, NY 11415",(718) 850-2934,PP,
KIPS BAY BOYS AND GIRLS CLUB,1602612,null,40.8223735,-73.8528307,"2060 LAFAYETTE AVENUE BRONX, NY 10473",(718) 824-9579,PP,open during summer only
ST. ALBANS MONTESSORI DC INC.,1602613,null,40.688251,-73.763459,"118-49 MONTAUK STREET SAINT ALBANS, NY 11412",(718) 341-5945,PP,
DEVELOPMENT OUTREACH INC.,1602614,null,40.8066666,-73.9444114,"43-55 WEST 124TH STREET NEW YORK, NY 10027",(212) 427-0320,PP,open during summer only
"ELITE KIDS SERVICES, INC",1602615,null,40.6033191,-73.9613938,"2211 CONEY ISLAND AVE BROOKLYN, NY 11223",(718) 375-2002,PP,
SERIOUS FUN AFTER SCHOOL @PS78,1602617,null,40.7444645,-73.9576657,"48-09 CENTER BLVD LONG ISLAND CITY, NY 11109",(718) 956-5945,PP,open during summer only
"3467 READY, SET LEARN LLC",1602620,null,40.824374,-73.908939,"3251 THIRD AVENUE BRONX, NY 10456",,PP,open during summer only
"SWAG FOUNDATION, INC",1602621,null,40.8276096,-73.9180902,"261 EAST 163RD STREET BRONX, NY 10451",(347) 535-5302,PP,open during summer only
CHILD CARE MY FIRST STEPS INC,1602623,null,40.6958343,-73.8964208,"58-64 78TH AVENUE GLENDALE, NY 11385",,PP,open during summer only
PRESCHOOL R US II ,1602624,null,40.739917,-73.814594,"59-25 KISSENA BLVD FLUSHING, NY 11355",(718) 888-9878,PP,open during summer only
AFRO AMERICAN PARENTS ED CTR 3,822203,GC,40.683864,-73.783123,"117-04 GUY BREWER BLVD JAMAICA, NY 11434",(347) 676-5077,FF,open during summer only
ALONZO A. DAUGHTRY MEMORIAL DC,328003,GC,40.6812752,-73.9826927,"565 BALTIC STR BROOKLYN, NY 11217",(718) 596-1993,FF,open during summer only
MS. TAYLOR'S HOUSE LLC,1602626,null,40.687245,-73.930223,"180 MALCOLM X BOULEVARD BROOKLYN, NY 11221",(917) 714-6948,PP,open during summer only
COMM FOR EARLY CH DEV DCC 2,880802,GH,40.713558,-73.766408,"193-25 JAMAICA AVE HOLLIS, NY 11423",,FF,open during summer only
MARC ACADEMY & FAMILY CC,160302,GC,40.8671951,-73.884421,"2863 WEBSTER AVENUE BRONX, NY 10458",(   )    -    ,FF,open during summer only
TRIBECA EARLY CHILDHOOD LRN CR,730911,GC,40.7213581,-74.0056207,"1 YORK STR NEW YORK, NY 10013",(212) 941-0920,FF,open during summer only
HUDSON GUILD CLINTON CTR,705203,GC,40.75722,-73.9943293,"410 WEST 40TH STR NEW YORK, NY 10018",(212) 367-2370,FF,open during summer only
UNITED BRONX PARENTS DCC,320702,GC,40.8329977,-73.9024636,"1332 FULTON AVE BRONX, NY 10456",(917) 259-7442,FF,open during summer only
"SHALOM DAY CAMP, INC",1602628,null,40.5804399,-73.9539081,"60 WEST END AVENUE BROOKLYN, NY 11235",,PP,open all year
QUICK START ELC,1581403,GC,40.6890065,-73.763255,"118-46 RIVERTON STR SAINT ALBANS, NY 11412",(718) 978-0802,FF,open during summer only
ST. ALBANS MONTESSORI DCC,889001,GC,40.688251,-73.763459,"118-49 MONTAUK STR SAINT ALBANS, NY 11412",(718) 341-5944,FF,open during summer only
"HAPPY DAYS, INC",1602629,null,41.1057098,-74.1244365,"10 CRAGMERE ROAD SUFFERN, NY 10901",(845) 357-2722,PP,
"BABYLON CHILD CARE CENTER, INC",1602630,null,40.6994428,-73.3391738,"209 LITTLE EAST NECK RD WEST BABYLON, NY 11704",(631) 422-1200,PP,
SHOLOM DAY CARE 3,888603,GC,40.7082766,-73.8364847,"116-66 PARK LANE SOUTH RICHMOND HILL, NY 11418",(718) 805-0387,FF,open during summer only
COMM. ASSOC. OF PROGRESS. DOM,1602633,null,40.8300086,-73.9446481,"501-503 152ND STREET NEW YORK, NY 10031",,PP,open during summer only
INNER FORCE KIDS CORP,1602634,null,40.6515917,-73.9387217,"4105 CHURCH AVENUE BROOKLYN, NY 11203",(718) 856-1100,PP,
BOBOVER YESHIVA BNEI ZION,1602635,null,40.632537,-73.984522,"1569 47TH STREET BROOKLYN, NY 11219",(718) 686-5500,PP,open during summer only
"KIDDIES WORLD 2, INC@ P.S 195",1602637,null,40.652625,-73.7352053,"253-50 149TH AVENUE ROSEDALE, NY 11422",(917) 674-6142,PP,open during summer only
HIGH ACHIEVERS LEARN PRGM INC,1602638,null,40.6515037,-73.9181158,"639 REMSEN AVENUE BROOKLYN, NY 11236",(347) 821-2196,PP,open during summer only
LITTLE PEOPLE DAYCARE OF NY. ,1602639,null,40.676147,-73.754929,"216-02 137 AVENUE, 1 SPRINGFLD GARDENS, NY 11413",,PP,open during summer only
SUNSHINE LC OF 3RD AVE LLC,1602640,null,40.8006152,-73.9376222,"2205 THIRD AVENUE NEW YORK, NY 10035",,PP,open during summer only
HENRY STRET SETTLEMENT P.S 134,1602641,null,40.7143013,-73.9829659,"293 EAST BROADWAY NEW YORK, NY 10002",(212) 254-3100,PP,open during summer only
INDUS WORLD INC,1602643,null,40.7187419,-73.9864423,"99 SUFFOLK STREET NEW YORK, NY 10002",(212) 982-4444,PP,
SUNSHINE DC OF EAST HARLEM LLC,1602644,null,40.797527,-73.948254,"1325 5TH AVE. GROUND FL. NEW YORK, NY 10029",(212) 444-1177,PP,open during summer only
SCALABRINI CTR FOR MIGRANT FAM,1602645,null,40.69997,-73.926136,"181 SUYDAM STREET 1 BROOKLYN, NY 11221",(718) 628-1490,PP,open during summer only
1729 FLATBUSH CORP,1602646,null,40.627863,-73.94201,"1729 FLATBUSH AVENUE BROOKLYN, NY 11210",(718) 677-0303,PP,
A 2 Z KIDZ CENTER LLC,1602647,null,40.577629,-73.948567,"190 EXETER ST.CELLAR 1,2 BROOKLYN, NY 11235",(718) 483-9999,PP,
ALPHA CHRISTIAN DAYCARE INC,1602649,null,40.6775475,-73.9896048,"921  EAST 107 STREET 1ST BROOKLYN, NY 11236",,PP,open during summer only
"LITTLE STARS SCHOOL, INC CAMP",1602650,null,40.8914943,-73.8443832,"4063 EDSON AVENUE BRONX, NY 10466",(718) 994-0604,PP,open all year
"LITTLE STARS TOO, INC",1602651,null,40.8656754,-73.8563548,"1083 ALLERTON AVENUE BRONX, NY 10469",(718) 994-0604,PP,open all year
VETS INC.,1602653,null,40.6720872,-73.743438,"229-02 137TH AVENUE SPRINGFLD GARDENS, NY 11413",(718) 974-0256,PP,open during summer only
ADEF INTERNATIONAL INC.,1602654,null,40.637001,-73.89837,"9303 AVENUE L  1 BROOKLYN, NY 11236",(718) 807-8649,PP,open during summer only
CHILDREN'S CORNER LEARNING CTR,1602656,null,40.8493385,-73.8425364,"1776 EASTCHESTER ROAD BRONX, NY 10461",,PP,open during summer only
BROOKLYN FREE SPACE,1602658,null,40.6722376,-73.9804691,"298 6TH AVE; BSMT. 1ST BROOKLYN, NY 11215",(718) 965-3135,PP,open during summer only
KIDS AND COMPANY CC CENTER,1602659,null,34.295884,-77.874715,"4304 HENSON DRIVE WILMINGTON, NC 28405",,PP,open during summer only
CHILDCARE NETWORK # 236,1602660,null,35.6840123,-78.6047595,"1600 BENSON ROAD GARNER , NC 27529",,PP,open during summer only
YOUNG BROOKLYN LEADERS PREP,1602661,null,40.6911697,-73.9422043,"765 LAFAYETTE AVENUE BROOKLYN, NY 11221",(347) 513-4303,PP,
LITTLE EINSTEINS OF CANARSIE ,1602662,null,40.6346189,-73.9063638,"8413 AVENUE K BROOKLYN, NY 11236",(917) 224-1216,PP,
"YESHIVAS LEIPNIK, INC",1602664,null,40.637309,-73.987882,"1345 44 STREET BROOKLYN, NY 11219",(347) 263-3814,PP,open during summer only
GOOD COUNSEL INC,1602665,null,40.8293633,-73.9056146,"1157 FULTON AVENUE BRONX, NY 10456",(718) 312-3980,PP,
MY SUNSHINE KIDS INC.,1602667,null,40.636351,-74.003822,"928 55TH STREET BROOKLYN, NY 11219",(347) 350-9562,PP,
2260 LITTLE SHEPHARDS LLC,1602668,null,40.8600348,-73.9086178,"2260 ANDREWS AVE. CELLAR BRONX, NY 10468",(718) 295-2740,PP,open during summer only
INWOOD KIDS CDC,1602669,null,40.8138751,-73.9001902,"660 FOX STREET BRONX, NY 10455",(718) 585-1617,PP,open during summer only
2260 LITTLE SHEPHERDS LLC,1602670,null,40.8653133,-73.9028363,"75 WEST 190 STREET  BRONX, NY 10468",(718) 975-7225,PP,open during summer only
SCHOLARTECH DAYCARE INC,1602671,null,40.6370999,-73.897291,"9402 AVENUE L BROOKLYN, NY 11236",(917) 344-9774,PP,open during summer only
NOAH'S ARK PREP.SCHOOL III INC,1602673,null,40.6483622,-73.9525013,"900 ROGERS AVENUE 1 BROOKLYN, NY 11226",(718) 355-9660,PP,open during summer only
UNITED TALMUDICAL ACADEMY,1602675,null,40.7046648,-73.9521761,"68 HARRISON AVENUE BROOKLYN, NY 11211",(718) 963-9260,PP,open during summer only
ALPHABET ACADEMY INC,1602676,null,40.5287709,-74.2019425,"65 FOSTER RD STATEN ISLAND, NY 10309",(718) 701-1720,PP,open during summer only
INITIAL STEPS CHILD DEV. CTR. ,1602677,null,40.6342333,-73.9474766,"3005 GLENWOOD ROAD BROOKLYN, NY 11210",(718) 434-2805,PP,open during summer only
CHILDREN'S CHOICE AT INEZ ELEM,1602678,null,35.100904,-106.5587592,"1700 PENNSYLVANIA STREET ALBUQUERQUE, NM 87110",,PP,open during summer only
CONGREGATION KINDERSHPIEL,1602679,null,40.635491,-73.987657,"4511 14 AVENUE BROOKLYN, NY 11219",(347) 675-9194,PP,
N. YONKERS PRES. DEV. CORP,1602680,null,40.9454014,-73.8865555,"219 RIDGE AVENUE YONKERS, NY 10703",(914) 423-9754,PP,open during summer only
"D &A AND LEAAF, INC",1602681,null,40.848941,-73.8900238,"647 EAST 180TH STREET 1 BRONX, NY 10457",(917) 204-5585,PP,open during summer only
SESAME SPROUT ,1602682,null,40.7362347,-73.8579058,"95-15 HORACE HARDING EXPWY CORONA, NY 11368",(718) 271-2294,PP,
KIDS ORBIT INC.@P.S.282,1602683,null,40.67634,-73.977367,"180 6TH AVENUE BROOKLYN, NY 11217",(718) 768-4426,PP,open during summer only
WASHINGTON PARK CITIZENS ASSOC,1602684,null,41.7908614,-71.4050172,"42 JILLSON STREET CRANSTON, RI 02905",,PP,open during summer only
SCHOLATIC ADVANCEMENT CONCEPTS,1602685,null,40.700935,-73.895278,"60-85 MYRTLE AVENUE RIDGEWOOD, NY 11385",(917) 304-8015,PP,open during summer only
NIA COMMUNITY SERVICE NETWORK,1602687,null,40.6228761,-73.9787743,"5301 20TH AVENUE  BROOKLYN, NY 11204",(718) 236-5266,PP,
GLORIOUS&GIFTED ERLY CHILDHOOD,1602688,null,40.688455,-73.941718,"421 THROOP AVENUE BROOKLYN, NY 11221",(718) 812-0426,PP,open during summer only
"BRONX SKY CHILD CENTER, INC.",1602689,null,40.8214829,-73.9121486,"481 EAST 158TH STREET BRONX, NY 10451",(718) 401-0100,PP,
"MUNCHKINLAND CHILDCARE, LLC",1602690,null,40.7275686,-73.4438506,"745 FULTON STREET FARMINGDALE, NY 11735",(516) 293-3838,PP,open during summer only
RICHMOND HILL CHILDREN'S CTR,1602691,null,40.5811932,-74.1530526,"501 RICHMOND HILL ROAD STATEN ISLAND, NY 10314",(718) 494-7422,PP,
CHEER AND GROW LEARN ACADEMY,1602693,null,40.8324768,-73.8592781,"1926 CROSS BX EXPWY BSMT  BRONX, NY 10472",(718) 684-3100,PP,open during summer only
"EARLY SOLUTIONS SERVICES, LLC",1602694,null,40.682747,-73.926342,"506 MCDONOUGH STREET BROOKLYN, NY 11233",(718) 872-6599,PP,
CIDITTY KIDDIE CORPORATION,1602695,null,40.8184145,-73.8678656,"1700 SEWARD AVENUE BRONX, NY 10473",(917) 801-4710,PP,open during summer only
CONG MACHNE CHAIM INC.,1602696,null,40.6459049,-74.023844,"6101 16 TH AVENUE 1ST BROOKLYN, NY 11204",(718) 871-3615,PP,open during summer only
"NIA'S EARLY LEARNING CTR, LLC",1602697,null,39.1017626,-76.8473428,"305 LAUREL AVENUE MARYLAND, MD 20707",,PP,open during summer only
LITTLE EXCELLENCE,1602698,null,40.5949361,-74.1624241,"2144 RICHMOND AVENUE STATEN ISLAND, NY 10314",,PP,
NIA COMMUNITY SERVICES NETWORK,1602699,null,40.6247586,-74.0050738,"1225 BAY RIDGE AVENUE BROOKLYN, NY 11219",(718) 236-2566,PP,
BETH CHANA,1602700,null,40.699509,-73.957447,"712 BEDFORD AVENUE BROOKLYN, NY 11206",(718) 522-7422,PP,
"LITTLE MUNCHKINS PLAYGROUP 56,",1602701,null,40.637813,-73.999527,"5021 10TH AVENUE BROOKLYN, NY 11219",(718) 437-7261,PP,
"UNITED ACADEMY, INC",1602702,null,40.7013364,-73.9484795,"177 HARRISON AVENUE  BROOKLYN, NY 11206",,PP,
CONGREGATION YESHIVA BNEI TORA,1602703,null,40.628121,-73.989253,"1571 55TH STREET BROOKLYN, NY 11219",(718) 475-1200,PP,
GOOD FOUNDATION INC.,1602704,null,40.6935336,-73.7555431,"196-08 LINDEN BOULEVARD 1 SAINT ALBANS, NY 11412",(718) 712-1500,PP,open during summer only
CLAUDIO A GUZMAN,1602705,null,40.868188,-73.882723,"2985 WEBSTER AVENUE 1STFL BRONX, NY 10458",(917) 736-6737,PP,open during summer only
EARLY BIRD II DAYCARE CTR. INC,1602706,null,40.7051352,-73.7992238,"90-05 161 STREET 1 JAMAICA, NY 11432",,PP,open during summer only
THE P.R.O.M.E.S.A INC,1602708,null,40.8497884,-73.9213118,"1650 UNDERCLIFF AVENUE BRONX, NY 10453",(718) 741-1950,PP,
SHULAMITH SCHOOL FOR GIRLS ,1602709,null,40.5804399,-73.9539081,"60 WEST END AVENUE BROOKLYN, NY 11235",(718) 338-4000,PP,open during summer only
KA OF STATENISLAND GREAT KILLS,1602710,null,40.5533424,-74.143705,"125 GREAVES LANE 1 STATEN ISLAND, NY 10308",(718) 984-1919,PP,open during summer only
ROCHDALE VILLAGE PRE-SCHOOL II,1337202,GC,40.6768965,-73.7712408,"170-20 130TH AVE JAMAICA, NY 11434",,FF,
DARKEI CHAIM,1602711,null,40.6287334,-73.9922696,"1470 56TH STREET BROOKLYN, NY 11219",(718) 435-0894,PP,
LITTLE SCHOLARS EARLY DEV CTR.,1602712,null,40.8486247,-73.9125543,"1770 DAVIDSON AVENUE BRONX, NY 10453",(718) 576-6630,PP,open during summer only
PLEASANT LEARN N PLAY CTR INC.,1602713,null,40.6750121,-73.7373504,"232-10 MERRICK BLVD LAURELTON, NY 11413",(718) 712-1440,PP,open during summer only
PLEASANT LEARN N PLAY CTR INC,1602714,null,40.6750259,-73.7373899,"232-08 MERRICK BLVD LAURELTON, NY 11413",(718) 712-1440,PP,open during summer only
LITTLE SMARTIES CORP,1602715,null,40.5907687,-74.0765834,"329 NORWAY AVENUE STATEN ISLAND, NY 10305",(718) 351-6102,PP,
FRIENDS OF CROWN HEIGHTS 13,345704,GC,40.6644971,-73.9293712,"36 FORD STREET BROOKLYN, NY 11213",(718) 576-6812,FF,open during summer only
BEDFORD STUY EARLY CHILDHOOD,1602716,null,40.6859722,-73.9610701,"5 QUINCY STREET BROOKLYN, NY 11221",,PP,open during summer only
2260 LITTLE SHEPHERDS LLC,1602717,null,40.8526611,-73.9036591,"2051 GRAND CONCOURSE BRONX, NY 10453",(718) 292-2277,PP,open during summer only
SHELTERING ARMS CHDRN AND FAM,1602718,null,40.8028169,-73.958281,"300 MANHATTAN AVENUE NEW YORK, NY 10026",(646) 517-1535,PP,open during summer only
EPIC BRIGHT STARS DAYCARE ,1602719,null,40.8468011,-73.8591375,"902 MORRIS PARK AVENUE BRONX, NY 10462",(718) 684-4419,PP,
THE HIGHER LEARNING DC CTR LLC,1602720,null,40.6703762,-73.9214832,"1677 ST. JOHNS PLACE 1 BROOKLYN, NY 11233",(347) 718-8727,PP,open during summer only
BROOKLYN ELITE CENTER INC,1602721,null,40.637981,-74.009565,"720 57TH STREET BROOKLYN, NY 11220",,PP,
SOUTH SHORE Y JCC AT ISLAND PK,1602723,null,40.601159,-73.6595509,"100 RADCLIFFE  ROAD ISLAND PARK, NY 11558",,PP,open during summer only
MADISON SQ. BOYS & GIRLS CLUB,1602724,null,40.8357852,-73.8878222,"1665 HOE AVENUE BRONX, NY 10460",(718) 328-3900,PP,open during summer only
MADISON SQ. BOYS & GIRLS CLUB,1602725,null,40.649194,-73.9553881,"2245 BEDFORD AVENUE  BROOKLYN, NY 11226",(718) 462-6100,PP,open during summer only
MADISON SQ. BOYS & GIRLS CLUB,1602726,null,40.8584218,-73.8877852,"543 E. 189TH STREET  BRONX, NY 10458",(718) 733-5500,PP,open during summer only
SCOPE CHILD CARE AT ELMONT,1602727,null,40.6832765,-73.715635,"1835 CENTRAL AVENUE VALLEY STREAM, NY 11580",(631) 253-4734,PP,open during summer only
MADISON SQ. BOYS & GIRLS CLUB,1602728,null,40.69804,-73.981931,"240 NASSAU STREET BROOKLYN, NY 11201",(718) 625-4295,PP,open during summer only
"ARTZ N MORE, MONT. CHRN VILL ",1602729,null,40.6590749,-73.9531346,"527 ROGERS AVENUE 1STFL BROOKLYN, NY 11225",,PP,open during summer only
EINSTEIN DAYCARE INC,1602730,null,40.655341,-73.92652,"900 LENOX ROAD BROOKLYN, NY 11230",(718) 618-7330,PP,
ABC LITTLE STAR INC,1602732,null,40.7126459,-73.9557975,"2345 85 STREET CELLAR BROOKLYN, NY 11214",(718) 265-0156,PP,open during summer only
RAVEN LEARNING CENTER,1602733,null,40.6422817,-73.906432,"1102 EAST 92ND ST-1ST FLR BROOKLYN, NY 11236",,PP,open during summer only
THE HIGHER LRN DAYCARE CENTER,1602734,null,40.6703762,-73.9214832,"1677 ST. JOHN'S PLACE BROOKLYN, NY 11233",(347) 754-7781,PP,open during summer only
MOSDOS SATMAR,1602736,null,40.632145,-73.992364,"1364 52ND STREET BROOKLYN, NY 11219",(718) 508-4444,PP,open during summer only
BREAKTHROUGH CHRISTIAN DAYCARE,1602737,null,40.673415,-73.891712,"306 MILLER AVENUE BROOKLYN, NY 11207",(718) 345-1207,PP,open during summer only
ROCHDALE VILLAGE KDG III,1602738,GC,40.6761214,-73.7766388,"170-10 130TH AVENUE. BSMT JAMAICA, NY 11434",(718) 723-2224,FF,open during summer only
